,id,popularity,release_date,title,vote_average,vote_count,release_year,release_month
10428,404824,1.091,1943-05-20,The Avenging Rider,0.0,0,1943.0,5.0
10429,41104,1.707,2005-12-05,Kamen Rider - The First,5.9,8,2005.0,12.0
10430,82802,1.166,2003-02-11,Legend of the Phantom Rider,0.0,0,2003.0,2.0
10431,319578,1.341,1941-02-28,The Lone Rider Crosses the Rio,0.0,0,1941.0,2.0
10432,243537,1.461,1942-01-16,The Lone Rider and the Bandit,4.0,1,1942.0,1.0
10433,444197,1.091,1941-12-17,The Lone Rider Fights Back,0.0,0,1941.0,12.0
10434,292494,1.4,1941-08-08,The Lone Rider in Frontier Fury,0.0,0,1941.0,8.0
10435,268688,0.849,1938-09-21,The Mysterious Rider,0.0,0,1938.0,9.0
10436,156062,1.048,2013-08-30,Easy Rider: The Ride Back,4.8,9,2013.0,8.0
10437,445149,0.841,1941-08-29,The Lone Rider Ambushed,0.0,0,1941.0,8.0
10438,84081,0.996,1979-05-01,Fast Charlie... the Moonbeam Rider,4.0,2,1979.0,5.0
10439,167693,2.414,2012-08-04,"Kamen Rider Fourze the Movie: Space, Here We Come!",3.9,5,2012.0,8.0
10440,489985,5.511,2019-01-17,Minding the Gap,8.0,41,2019.0,1.0
10441,493922,22.075,2018-06-04,Hereditary,7.0,2254,2018.0,6.0
10442,251809,0.6,1936-01-21,Erbkrank,0.0,0,1936.0,1.0
10443,364966,0.6,2015-10-23,Pink & Blue,8.0,1,2015.0,10.0
10444,508003,6.747,2018-06-08,McQueen,8.1,34,2018.0,6.0
10445,433499,6.796,2019-03-15,Finding Steve McQueen,7.3,7,2019.0,3.0
10446,445480,0.6,2015-12-30,McQueen,7.7,3,2015.0,12.0
10447,339934,1.982,2015-05-16,Steve McQueen: The Man & Le Mans,7.4,16,2015.0,5.0
10448,246317,0.6,2011-01-22,McQueen and I,6.0,1,2011.0,1.0
10449,493807,0.639,2015-11-14,Steve McQueen: Desert Racer,8.0,1,2015.0,11.0
10450,33737,0.643,2005-06-01,Steve McQueen: The Essence of Cool,7.3,3,2005.0,6.0
10451,278837,0.622,2014-06-24,I Am Steve McQueen,5.8,14,2014.0,6.0
10452,480718,0.6,2017-09-29,Steve McQueen: American Icon,7.0,1,2017.0,9.0
10453,446177,0.6,2018-01-01,Untitled Alexander McQueen Project,6.0,1,2018.0,1.0
10454,387718,0.6,2015-09-26,Le testament d'Alexander McQueen,9.0,2,2015.0,9.0
10455,574543,0.6,1990-02-02,Steve McQueen: Man on the Edge,0.0,0,1990.0,2.0
10456,331248,1.4,1968-10-17,'Bullitt': Steve McQueen's Commitment to Reality,9.3,3,1968.0,10.0
10457,489988,10.37,2018-06-29,Three Identical Strangers,7.6,146,2018.0,6.0
10458,438634,5.275,2017-03-24,Summer 1993,7.4,77,2017.0,3.0
10459,197133,0.961,1993-08-30,WWE SummerSlam 1993,7.5,1,1993.0,8.0
10460,429203,10.024,2018-09-27,The Old Man & the Gun,6.6,235,2018.0,9.0
10461,38577,4.103,1999-07-03,The Old Man and the Sea,7.8,59,1999.0,7.0
10462,11331,3.033,1958-10-07,The Old Man and the Sea,6.4,42,1958.0,10.0
10463,586739,0.923,2019-03-06,The Old Man,0.0,0,2019.0,3.0
10464,79775,2.101,1990-03-25,The Old Man and the Sea,6.4,11,1990.0,3.0
10465,90360,0.944,1969-12-11,Dracula (The Dirty Old Man),2.5,9,1969.0,12.0
10466,341262,1.128,1989-01-01,The Old Man Of The Mountain,9.0,1,1989.0,1.0
10467,583314,0.908,2019-02-18,The Old Man in the Rocking Chair,0.0,0,2019.0,2.0
10468,329834,0.6,2014-09-26,The Terrible Old Man,0.0,0,2014.0,9.0
10469,475349,0.6,1931-12-31,The Old Man,0.0,0,1931.0,12.0
10470,67844,0.68,1975-01-11,The 2000 Year Old Man,8.3,3,1975.0,1.0
10471,145247,7.898,2013-12-25,The 100 Year-Old Man Who Climbed Out the Window and Disappeared,6.8,484,2013.0,12.0
10472,458481,0.6,1989-07-20,The old man in plaid pants,0.0,0,1989.0,7.0
10473,333245,0.6,1962-08-09,Old Man in the Combat Zone,0.0,0,1962.0,8.0
10474,570892,0.6,1914-01-01,The Three Hundred Year Old Man,0.0,0,1914.0,1.0
10475,160550,0.6,1912-05-08,The Departure of a Great Old Man,5.0,1,1912.0,5.0
10476,404791,4.973,2016-12-25,The 101-Year-Old Man Who Skipped Out on the Bill and Disappeared,6.3,69,2016.0,12.0
10477,480870,0.6,1981-07-05,The Old Man and the Enemy,0.0,0,1981.0,7.0
10478,494329,0.6,1956-01-01,The Old Man and the Fairy,0.0,0,1956.0,1.0
10479,282734,0.6,1965-01-01,The Old Man and the Land,0.0,0,1965.0,1.0
10480,55101,3.15,2000-06-01,The Guilty,5.7,26,2000.0,6.0
10481,486947,12.002,2018-06-14,The Guilty,7.5,338,2018.0,6.0
10482,560187,1.4,1951-07-04,The Real Guilty,0.0,0,1951.0,7.0
10483,567748,0.84,,The Guilty,0.0,0,,
10484,470815,0.6,1975-09-23,The Guilty,0.0,0,1975.0,9.0
10485,560690,1.4,2005-01-02,Dynasty: The Making of a Guilty Pleasure,0.0,0,2005.0,1.0
10486,35546,0.6,1947-03-22,The Guilty,3.7,5,1947.0,3.0
10487,462133,0.6,,The Guilty,0.0,0,,
10488,326743,0.6,1957-03-01,The Guilty,0.0,0,1957.0,3.0
10489,282526,0.6,1911-01-02,The Guilty One,0.0,0,1911.0,1.0
10490,223367,0.674,1931-11-19,The Guilty Generation,6.0,1,1931.0,11.0
10491,319630,0.701,1958-01-01,The Young and the Guilty,5.5,1,1958.0,1.0
10492,220390,0.836,1987-02-03,Guilty of Innocence: The Lenell Geter Story,0.0,0,1987.0,2.0
10493,444853,0.6,2003-02-03,Judgment Day: Should the Guilty Go Free,0.0,0,2003.0,2.0
10494,292895,0.6,2002-03-10,Presumed Guilty: Tales of the Public Defenders,0.0,0,2002.0,3.0
10495,412527,0.6,1975-11-17,Guilty or Innocent: The Sam Sheppard Murder Case,0.0,0,1975.0,11.0
10496,385530,0.6,2008-02-29,The Overlooked Suspect: O.J. is Guilty But Not of Murder,0.0,0,2008.0,2.0
10497,385031,1.123,2016-02-27,Dirty Lies,6.5,4,2016.0,2.0
10498,520052,0.6,2006-01-12,"Death In June: The Fridge, London 1982",0.0,0,2006.0,1.0
10499,458737,11.858,2018-05-18,First Reformed,6.8,389,2018.0,5.0
10500,424783,196.775,2018-12-15,Bumblebee,6.5,1624,2018.0,12.0
10501,96716,2.342,2000-01-01,The Bumblebee Flies Anyway,6.0,15,2000.0,1.0
10502,534872,1.4,,The Bumblebee Man,0.0,0,,
10503,493801,0.679,2017-12-02,Nights of the Bumblebee,0.0,0,2017.0,12.0
10504,493803,0.6,2010-11-25,Night of the Bumblebee,0.0,0,2010.0,11.0
10505,395623,0.6,,Bumblebee Kids - Motorized Madness,0.0,0,,
10506,395620,0.6,,Bumblebee Kids - Opposites and More,0.0,0,,
10507,481395,0.842,2006-05-27,USS Bumblebee Bush - Im Weltall hört dich niemand „Mist“ sagen,0.0,0,2006.0,5.0
10508,395625,0.6,,"Bumblebee Kids - 123's, Vol. 1",0.0,0,,
10509,395626,0.6,,"Bumblebee Kids - 123's, Vol. 2",0.0,0,,
10510,417812,10.398,2018-09-23,Wildlife,7.0,115,2018.0,9.0
10511,153816,0.6,2012-07-21,Wildlife,0.0,0,2012.0,7.0
10512,544977,0.6,,Wildlife,0.0,0,,
10513,113296,1.167,2012-05-13,Wildlife South Africa 3D,6.5,1,2012.0,5.0
10514,584382,1.4,2003-11-17,Great Wildlife Moments,0.0,0,2003.0,11.0
10515,313829,0.6,1965-01-01,Game/Wildlife,0.0,0,1965.0,1.0
10516,531790,0.84,2011-10-17,Teenage Wildlife,0.0,0,2011.0,10.0
10517,397745,0.6,2015-12-05,Amsterdam Wildlife,0.0,0,2015.0,12.0
10518,541359,0.6,,Suburban Wildlife,0.0,0,,
10519,236452,0.6,1940-11-08,Wacky Wildlife,0.0,0,1940.0,11.0
10520,225129,0.6,2012-04-02,Japan's Wildlife: The Untold Story,0.0,0,2012.0,4.0
10521,76581,0.6,,BBC Wildlife - Löwen,10.0,1,,
10522,76572,0.6,,Wildlife Grizzlies - Gorillas,0.0,0,,
10523,76573,0.6,,Wildlife Grizzlies - Gorillas,0.0,0,,
10524,410964,0.6,,Wildlife of the West,0.0,0,,
10525,76578,0.6,,"BBC Wildlife - Wolf, Adler",0.0,0,,
10526,76580,0.6,,BBS Wildlife - Leopard Krokodil,0.0,0,,
10527,76587,0.6,,BBC Wildlife - Grizzlies Gorillas,0.0,0,,
10528,43283,0.6,1997-07-11,National Geographic: Antarctic Wildlife Adventure,0.0,0,1997.0,7.0
10529,309649,0.6,,Conserving America: Champions of Wildlife,0.0,0,,
10530,489999,18.555,2018-08-24,Searching,7.6,1295,2018.0,8.0
10531,14291,7.779,1993-08-13,Searching for Bobby Fischer,7.5,146,1993.0,8.0
10532,84334,5.753,2012-06-30,Searching for Sugar Man,7.9,429,2012.0,6.0
10533,310001,1.621,2015-01-30,Seoul Searching,7.4,30,2015.0,1.0
10534,458293,4.323,2017-05-29,Michael Jackson: Searching for Neverland,6.4,74,2017.0,5.0
10535,471152,0.84,2013-11-12,Searching,8.7,3,2013.0,11.0
10536,549023,1.757,2018-09-12,Sol Searching,0.0,0,2018.0,9.0
10537,409895,0.6,1966-04-01,Searching,5.0,2,1966.0,4.0
10538,220559,0.65,1974-01-05,Searching,7.0,2,1974.0,1.0
10539,522866,2.042,2018-07-12,Searching for Ingmar Bergman,5.3,5,2018.0,7.0
10540,335202,1.475,1970-06-07,Searching for Tadzio,7.4,5,1970.0,6.0
10541,559570,1.4,,Searching for a Scandal,0.0,0,,
10542,301854,1.192,2013-09-01,The Nose - Searching for Blamage,5.0,3,2013.0,9.0
10543,501152,0.84,,Searching for Oscar,0.0,0,,
10544,476240,0.6,2017-01-01,Searching Nafta,8.0,1,2017.0,1.0
10545,334546,0.744,2018-12-04,In Searching,0.0,0,2018.0,12.0
10546,40099,1.21,2009-10-09,Searching for the Elephant,4.7,3,2009.0,10.0
10547,327488,0.6,1997-02-25,David Searching,5.5,2,1997.0,2.0
10548,529142,0.6,,Searching International,0.0,0,,
10549,577093,0.6,2019-02-10,Searching Eva,0.0,0,2019.0,2.0
10550,513648,2.507,2018-05-02,Nothing Like a Dame,7.6,11,2018.0,5.0
10551,429191,7.711,2017-04-06,A Fantastic Woman,7.2,313,2017.0,4.0
10552,297762,34.55,2017-05-30,Wonder Woman,7.3,12026,2017.0,5.0
10553,489994,4.084,2018-01-21,Shirkers,7.7,32,2018.0,1.0
10554,519374,0.6,2016-04-16,Workers or Shirkers? Ian Hislop's Victorian Benefits,0.0,0,2016.0,4.0
10555,369523,12.834,2018-01-20,The Tale,7.4,148,2018.0,1.0
10556,10199,11.201,2008-12-19,The Tale of Despereaux,5.8,442,2008.0,12.0
10557,499921,2.087,2018-08-22,The Perfect Host: A Southern Gothic Tale,6.5,4,2018.0,8.0
10558,20815,4.695,1990-03-09,The Handmaid's Tale,5.7,69,1990.0,3.0
10559,66892,3.439,1998-03-19,Tale of the Mummy,3.8,39,1998.0,3.0
10560,242409,3.096,2013-12-30,The Thirteenth Tale,6.6,21,2013.0,12.0
10561,2312,9.0,2007-11-29,In the Name of the King: A Dungeon Siege Tale,4.4,356,2007.0,11.0
10562,254263,4.699,2014-02-25,The Swan Princess: A Royal Family Tale,5.5,19,2014.0,2.0
10563,583807,1.4,,The Scorpion's Tale,0.0,0,,
10564,27135,4.637,2009-04-24,Tell-Tale,5.3,62,2009.0,4.0
10565,404021,1.4,1983-06-28,Tale of the Star-Child,9.0,1,1983.0,6.0
10566,527955,2.422,2018-02-10,Heading Home: The Tale of Team Israel,0.0,0,2018.0,2.0
10567,31510,2.299,1925-12-30,Ben-Hur: A Tale of the Christ,7.5,34,1925.0,12.0
10568,363093,3.944,2015-12-16,The Tiger: An Old Hunter's Tale,7.5,35,2015.0,12.0
10569,410204,1.018,2017-06-30,The Skyjacker's Tale,6.0,4,2017.0,6.0
10570,292821,2.357,2014-09-01,Thomas & Friends: Tale of the Brave: The Movie,6.1,6,2014.0,9.0
10571,284604,0.908,2013-10-19,The Guardian's Tale,4.3,2,2013.0,10.0
10572,344772,1.105,2008-04-02,The Tale of the Affectionate Girl,0.0,0,2008.0,4.0
10573,308884,0.871,1962-04-20,The Winter's Tale,8.0,1,1962.0,4.0
10574,337539,0.844,2010-05-20,The Clerk's Tale,0.0,0,2010.0,5.0
10575,137409,9.045,2012-11-08,Cold War,6.6,62,2012.0,11.0
10576,440298,16.394,2018-06-08,Cold War,7.7,435,2018.0,6.0
10577,506511,1.914,2019-08-01,Cold War III,0.0,0,2019.0,8.0
10578,66836,0.884,1951-04-27,Cold War,6.1,7,1951.0,4.0
10579,223878,0.621,2000-06-17,Cold War,1.0,1,2000.0,6.0
10580,416249,2.508,2016-09-08,Cold War II,6.7,28,2016.0,9.0
10581,290358,1.43,2012-01-02,Cold War on Ice: Summit Series '72,0.0,0,2012.0,1.0
10582,259253,0.6,2013-10-14,Cold War,0.0,0,2013.0,10.0
10583,517104,0.6,2017-11-19,Cold War,0.0,0,2017.0,11.0
10584,202351,0.6,1970-11-01,Chilly's Cold War,0.0,0,1970.0,11.0
10585,354262,0.6,2013-07-04,Zero - Cold War,0.0,0,2013.0,7.0
10586,514320,0.6,1986-12-25,Sons of the Cold War,0.0,0,1986.0,12.0
10587,219988,0.6,1986-01-01,The Cold War Killers,0.0,0,1986.0,1.0
10588,325271,0.6,2004-01-01,Cold War Era Cartoon Chronicles,0.0,0,2004.0,1.0
10589,273978,0.6,2012-01-01,Murge: The Cold War Front,0.0,0,2012.0,1.0
10590,473934,0.6,2009-11-14,Did Michael Knight End the Cold War?,6.0,1,2009.0,11.0
10591,189516,0.6,,Cold War Computing The SAGE System,0.0,0,,
10592,218434,0.6,2011-09-01,The Real End of The Cold War,0.0,0,2011.0,9.0
10593,573213,0.6,1996-04-01,Combat in the Air - NATO Cold War Interceptors,0.0,0,1996.0,4.0
10594,326632,0.6,2004-01-01,Cold War Era Dangers On The Home Front,0.0,0,2004.0,1.0
10595,430644,2.543,2018-01-31,Oh Lucy!,7.1,36,2018.0,1.0
10596,289035,0.6,2014-09-10,Oh Lucy!,8.2,5,2014.0,9.0
10597,529531,6.61,2018-06-19,Hannah Gadsby: Nanette,8.4,102,2018.0,6.0
10598,36826,2.163,1981-08-07,The Loveless,6.2,8,1981.0,8.0
10599,429174,9.377,2017-06-01,Loveless,7.4,321,2017.0,6.0
10600,83725,0.6,2011-02-18,Loveless,4.0,2,2011.0,2.0
10601,110911,0.84,2012-02-08,Loveless Zoritsa,5.0,1,2012.0,2.0
10602,14520,0.668,2007-01-01,Loveless in Los Angeles,3.5,2,2007.0,1.0
10603,502399,0.605,2016-04-07,Who Is Lydia Loveless?,0.0,0,2016.0,4.0
10604,310790,0.6,,"Country Music America: Patty Loveless, Lee Greenwood and Tanya Tucker",0.0,0,,
10605,1632,9.693,1988-12-08,Mississippi Burning,7.6,626,1988.0,12.0
10606,590355,4.999,2019-04-04,Burning Memories,0.0,0,2019.0,4.0
10607,39957,7.018,2012-05-02,Burning Bright,6.1,104,2012.0,5.0
10608,467240,5.731,2018-08-07,Burning Shadow,6.9,7,2018.0,8.0
10609,24124,5.581,1981-05-08,The Burning,6.2,150,1981.0,5.0
10610,12165,8.688,2008-07-11,The Burning Plain,6.6,192,2008.0,7.0
10611,426265,4.701,2017-01-24,Burning Sands,6.3,67,2017.0,1.0
10612,45013,3.796,2010-04-23,Burning Palms,5.6,27,2010.0,4.0
10613,509417,1.34,,#BURNING,0.0,0,,
10614,256196,3.005,2013-06-29,Burning Blue,6.1,29,2013.0,6.0
10615,73565,2.971,2011-09-10,Burning Man,6.3,27,2011.0,9.0
10616,31225,4.729,1990-03-13,Paris Is Burning,8.4,156,1990.0,3.0
10617,491584,11.26,2018-05-17,Burning,7.5,242,2018.0,5.0
10618,586454,1.894,2019-04-25,Burning Cane,0.0,0,2019.0,4.0
10619,533803,1.4,1994-01-01,Burning Temptations,0.0,0,1994.0,1.0
10620,172149,1.607,1988-12-23,Burning Secret,7.0,4,1988.0,12.0
10621,364275,0.6,1979-01-01,Burning,0.0,0,1979.0,1.0
10622,504563,1.505,2018-03-11,Kira Burning,0.0,0,2018.0,3.0
10623,70581,1.338,1997-09-04,Heaven's Burning,5.6,10,1997.0,9.0
10624,550970,1.353,2018-11-24,Burning Kiss,0.0,0,2018.0,11.0
10625,493099,8.853,2018-05-04,RBG,7.9,103,2018.0,5.0
10626,460885,17.65,2018-09-13,Mandy,6.3,539,2018.0,9.0
10627,9022,8.834,2008-02-15,All the Boys Love Mandy Lane,5.5,321,2008.0,2.0
10628,47026,1.74,1952-07-29,Mandy,7.7,9,1952.0,7.0
10629,517569,1.602,2018-04-10,Entdecke die Mandy in Dir,7.0,1,2018.0,4.0
10630,547681,1.872,2018-06-19,Mandy the Haunted Doll,4.0,2,2018.0,6.0
10631,17305,2.233,2007-02-14,Billy and Mandy's Big Boogey Adventure,6.6,18,2007.0,2.0
10632,499658,0.6,2016-01-24,Mandy,3.5,2,2016.0,1.0
10633,556765,0.84,,Come On Mandy,0.0,0,,
10634,442308,0.609,2016-10-17,Marvelous Mandy,0.0,0,2016.0,10.0
10635,499977,1.4,2008-10-12,Underfist: Halloween Bash,10.0,1,2008.0,10.0
10636,463708,1.123,2007-07-06,Billy & Mandy: Wrath of the Spider Queen,6.5,1,2007.0,7.0
10637,289656,0.6,2012-11-26,Mandy will ans Meer,0.0,0,2012.0,11.0
10638,295015,0.6,1980-02-08,The Perils of Mandy,0.0,0,1980.0,2.0
10639,569018,0.6,,Billy and Mandy Save Christmas,0.0,0,,
10640,227735,6.753,2014-09-12,Dolphin Tale 2,6.7,165,2014.0,9.0
10641,488382,0.801,2017-10-08,Wicked Mom's Club,5.0,4,2017.0,10.0
10642,190697,0.6,1903-08-12,Rube and Mandy at Coney Island,4.0,1,1903.0,8.0
10643,243620,0.6,1978-01-01,Mandy's Grandmother,0.0,0,1978.0,1.0
10644,278741,0.6,2001-02-20,Mandy Moore: The Real Story,0.0,0,2001.0,2.0
10645,395613,0.6,1996-01-01,Billy and Mandy in: Trepanation of the Skull and You,0.0,0,1996.0,1.0
10646,489930,16.349,2018-07-20,Blindspotting,7.8,170,2018.0,7.0
10647,33125,21.181,1997-07-13,Border,6.6,27,1997.0,7.0
10648,22023,3.968,1982-01-29,The Border,6.4,47,1982.0,1.0
10649,24411,4.996,2008-03-04,The Shepherd: Border Patrol,5.1,58,2008.0,3.0
10650,146955,2.554,2012-10-12,Border Run,5.6,20,2012.0,10.0
10651,517839,10.277,2018-09-27,Border,6.9,84,2018.0,9.0
10652,33811,2.097,1949-10-28,Border Incident,7.3,11,1949.0,10.0
10653,112004,2.005,1954-01-06,Border River,5.0,1,1954.0,1.0
10654,41141,1.599,2007-11-30,The Border,5.5,12,2007.0,11.0
10655,584355,1.4,,The Border,0.0,0,,
10656,332091,0.6,1981-01-02,Border,0.0,0,1981.0,1.0
10657,543196,0.6,2011-08-15,Border,0.0,0,2011.0,8.0
10658,489151,0.6,2017-04-07,Frontera,0.0,0,2017.0,4.0
10659,37497,1.4,1987-11-01,Border Radio,4.9,6,1987.0,11.0
10660,583972,1.4,1938-02-25,Border Wolves,0.0,0,1938.0,2.0
10661,196750,6.386,2013-06-22,Ghost in the Shell Arise - Border 1: Ghost Pain,7.2,81,2013.0,6.0
10662,47426,2.075,2009-09-07,South of the Border,5.1,24,2009.0,9.0
10663,217617,0.6,2014-10-01,Border,0.0,0,2014.0,10.0
10664,241941,0.6,2004-01-01,Border,5.0,1,2004.0,1.0
10665,422041,0.6,,Border,0.0,0,,
10666,400773,0.6,2002-01-01,Border,5.0,1,2002.0,1.0
10667,537996,17.452,2018-11-09,The Ballad of Buster Scruggs,7.2,1384,2018.0,11.0
10668,449176,20.225,2018-02-16,"Love, Simon",8.2,2874,2018.0,2.0
10669,46296,1.694,2009-10-30,No Time for Love,6.0,4,2009.0,10.0
10670,142023,1.46,2006-01-26,Lovers of the Café Flore,6.4,9,2006.0,1.0
10671,326382,2.776,2017-09-08,Zama,6.9,42,2017.0,9.0
10672,474715,1.02,2017-11-10,Time of Happiness,5.3,8,2017.0,11.0
10673,74879,7.301,2011-09-23,Once Upon a Time in Anatolia,7.5,177,2011.0,9.0
10674,372933,0.6,2003-12-01,Bore Lee: In the Claws of the Big Z,0.0,0,2003.0,12.0
10675,512592,0.876,2004-12-10,Kalbin Zamanı,10.0,1,2004.0,12.0
10676,81321,0.716,1958-06-06,The Attempt,6.7,3,1958.0,6.0
10677,139755,0.6,1983-01-01,Zaman,7.0,1,1983.0,1.0
10678,29270,1.8,2000-01-01,A Time for Drunken Horses,7.5,32,2000.0,1.0
10679,124611,0.641,1965-10-09,Time to Love,8.1,10,1965.0,10.0
10680,587213,0.6,2012-02-03,Time of the Plums,0.0,0,2012.0,2.0
10681,184845,0.88,2012-04-13,Present Tense,5.0,1,2012.0,4.0
10682,519443,0.804,1992-10-02,Dushman Zamana,0.0,0,1992.0,10.0
10683,578210,0.6,,Kral Şakir: Oyun Zamanı,0.0,0,,
10684,48686,2.742,1987-01-09,Assassination,5.4,22,1987.0,1.0
10685,263370,0.6,1988-01-01,Hunting Time,5.0,1,1988.0,1.0
10686,276448,0.6,1971-01-01,Naya Zamana,0.0,0,1971.0,1.0
10687,353777,0.6,1981-04-06,Zamach stanu,0.0,0,1981.0,4.0
10688,69451,0.6,1971-07-12,Sevmek ve Ölmek Zamanı,7.0,1,1971.0,7.0
10689,414099,0.6,2006-10-24,Time Froze,0.0,0,2006.0,10.0
10690,499647,0.6,,The Time of Miracles,0.0,0,,
10691,398181,11.178,2017-11-08,You Were Never Really Here,6.6,925,2017.0,11.0
10692,574458,2.052,2018-08-16,In Between,0.0,0,2018.0,8.0
10693,59866,4.203,2010-11-18,"Love, In Between",5.7,9,2010.0,11.0
10694,543046,1.894,2018-09-27,Something In Between,6.0,1,2018.0,9.0
10695,418426,1.766,2018-02-22,In Between Seasons,6.9,7,2018.0,2.0
10696,166272,0.966,2012-09-05,In-Between,7.8,4,2012.0,9.0
10697,47841,1.765,2007-06-27,In Between Days,5.7,7,2007.0,6.0
10698,255817,0.824,1994-01-06,In Between,7.0,1,1994.0,1.0
10699,391614,0.686,2012-11-22,In Between,5.5,1,2012.0,11.0
10700,291419,1.356,,Mr In-Between,0.0,0,,
10701,62476,1.279,2001-09-01,Mr In-Between,6.1,5,2001.0,9.0
10702,453439,0.6,,In Between,0.0,0,,
10703,432400,0.6,,In Between,0.0,0,,
10704,265003,0.672,1991-01-01,In Between,7.0,1,1991.0,1.0
10705,518472,0.936,2018-04-19,In Between Takes,0.0,0,2018.0,4.0
10706,129119,1.186,2012-09-21,Araf/Somewhere in Between,5.1,8,2012.0,9.0
10707,401198,0.6,2010-01-01,In Between,0.0,0,2010.0,1.0
10708,422569,0.6,2013-04-24,In Between,0.0,0,2013.0,4.0
10709,353922,0.6,1955-01-01,In Between,0.0,0,1955.0,1.0
10710,374057,0.6,2015-12-10,In Between,0.0,0,2015.0,12.0
10711,280078,0.6,1978-07-03,In Between,0.0,0,1978.0,7.0
10712,383498,40.904,2018-05-15,Deadpool 2,7.5,8004,2018.0,5.0
10713,567604,26.302,2018-12-11,Once Upon a Deadpool,7.1,178,2018.0,12.0
10714,491854,9.013,2019-02-21,Foxtrot Six,6.0,2,2019.0,2.0
10715,279641,7.438,2016-03-04,Whiskey Tango Foxtrot,6.2,583,2016.0,3.0
10716,444431,6.228,2017-09-02,Foxtrot,7.2,69,2017.0,9.0
10717,116439,0.785,1976-03-01,Foxtrot,5.5,3,1976.0,3.0
10718,202099,0.6,2012-06-26,Foxtrot,6.7,7,2012.0,6.0
10719,555283,1.126,1971-04-29,The Foxtrot,0.0,0,1971.0,4.0
10720,167237,0.6,1972-10-01,Genesis: Foxtrot,6.0,1,1972.0,10.0
10721,456711,0.6,2017-06-26,Yalghaar,6.0,9,2017.0,6.0
10722,503257,3.242,2019-01-10,Pick of the Litter,7.5,12,2019.0,1.0
10723,300668,25.629,2018-02-22,Annihilation,6.3,4188,2018.0,2.0
10724,9823,8.829,1997-11-21,Mortal Kombat: Annihilation,4.0,395,1997.0,11.0
10725,520901,2.999,2019-05-17,Doom: Annihilation,0.0,0,2019.0,5.0
10726,43482,2.688,2009-12-12,Annihilation Earth,2.9,9,2009.0,12.0
10727,25528,4.885,1990-10-30,American Ninja 4: The Annihilation,4.6,53,1990.0,10.0
10728,479263,2.834,2017-10-17,Patton Oswalt: Annihilation,7.2,29,2017.0,10.0
10729,576500,2.389,2018-05-29,The Making of Annihilation,0.0,0,2018.0,5.0
10730,563114,0.6,,Annihilation,0.0,0,,
10731,371664,0.6,2007-02-09,Mutation - Annihilation,0.0,0,2007.0,2.0
10732,49796,0.84,1999-01-01,The Annihilation of Fish,8.0,1,1999.0,1.0
10733,419527,0.6,1989-01-01,Black Magic Annihilation,0.0,0,1989.0,1.0
10734,461576,0.6,1991-04-01,Die-Hard Angels (Project Zombie Annihilation),1.0,1,1991.0,4.0
10735,183145,0.6,2010-01-29,Destruction ‎– A Savage Symphony: The History of Annihilation,0.0,0,2010.0,1.0
10736,303903,4.356,2014-07-19,Pokémon the Movie: Diancie and the Cocoon of Destruction,5.8,56,2014.0,7.0
10737,299534,104.527,2019-04-24,Avengers: Endgame,0.0,0,2019.0,4.0
10738,449757,3.262,2017-10-20,I Am Not a Witch,6.9,31,2017.0,10.0
10739,464825,2.881,2017-12-28,The Cakemaker,7.3,34,2017.0,12.0
10740,490816,2.373,2018-12-06,On Her Shoulders,4.2,4,2018.0,12.0
10741,468210,5.304,2018-01-25,Sweet Country,6.9,60,2018.0,1.0
10742,292046,0.6,1987-01-23,Sweet Country,5.0,1,1987.0,1.0
10743,490785,3.912,2018-01-19,"Hale County This Morning, This Evening",5.7,15,2018.0,1.0
10744,502422,7.12,2018-09-12,Thunder Road,7.1,70,2018.0,9.0
10745,19368,2.182,1958-05-10,Thunder Road,6.4,13,1958.0,5.0
10746,83297,1.4,1980-05-24,Crazy Thunder Road,6.4,6,1980.0,5.0
10747,379959,0.6,2016-01-23,Thunder Road,7.8,5,2016.0,1.0
10748,393976,0.6,2013-05-26,RPW: Road To Thunder,0.0,0,2013.0,5.0
10749,272740,0.6,2008-05-29,Road to Thunder,0.0,0,2008.0,5.0
10750,135929,0.6,,Bruce Springsteen & The E Street Band: Thunder Road,0.0,0,,
10751,79589,0.6,2009-07-11,Thunder: At The End Of The Road,9.0,1,2009.0,7.0
10752,473888,0.803,2017-11-04,Ryuichi Sakamoto: Coda,8.3,4,2017.0,11.0
10753,453276,2.917,2017-05-15,Marlina the Murderer in Four Acts,7.1,24,2017.0,5.0
10754,447691,0.695,2018-03-09,Leaning Into the Wind: Andy Goldsworthy,10.0,2,2018.0,3.0
10755,466282,34.869,2018-08-16,To All the Boys I've Loved Before,7.9,4021,2018.0,8.0
10756,565426,0.6,,P.S. I Still Love You,0.0,0,,
10757,404368,62.092,2018-11-20,Ralph Breaks the Internet,7.2,2056,2018.0,11.0
10758,510659,0.6,2017-11-15,Rodents of Unusual Size,8.0,3,2017.0,11.0
10759,407890,10.257,2018-03-30,Lean on Pete,6.9,123,2018.0,3.0
10760,458080,2.167,2018-05-11,Filmworker,7.1,22,2018.0,5.0
10761,470918,6.267,2018-04-18,Beast,7.0,81,2018.0,4.0
10762,321612,28.635,2017-03-16,Beauty and the Beast,6.9,10701,2017.0,3.0
10763,10020,19.421,1991-11-13,Beauty and the Beast,7.7,5474,1991.0,11.0
